code,titlemerge
f.30124,Lymphocyte_count_acquisition_route
f.30130,Monocyte_count
f.30131,Monocyte_count_freeze-thaw_cycles
f.30132,Monocyte_count_acquisition_time
f.30133,Monocyte_count_device_ID
f.30134,Monocyte_count_acquisition_route
f.30140,Neutrophill_count
f.30141,Neutrophill_count_freeze-thaw_cycles
f.30142,Neutrophill_count_acquisition_time
f.30143,Neutrophill_count_device_ID
f.30144,Neutrophill_count_acquisition_route
f.30150,Eosinophill_count
f.30151,Eosinophill_count_freeze-thaw_cycles
f.30152,Eosinophill_count_acquisition_time
f.30153,Eosinophill_count_device_ID
f.30154,Eosinophill_count_acquisition_route
f.30160,Basophill_count
f.30161,Basophill_count_freeze-thaw_cycles
f.30162,Basophill_count_acquisition_time
f.30163,Basophill_count_device_ID
f.30164,Basophill_count_acquisition_route
f.30170,Nucleated_red_blood_cell_count
f.30171,Nucleated_red_blood_cell_count_freeze-thaw_cycles
f.30172,Nucleated_red_blood_cell_count_acquisition_time
f.30173,Nucleated_red_blood_cell_count_device_ID
f.30174,Nucleated_red_blood_cell_count_acquisition_route
f.30180,Lymphocyte_percentage
f.30181,Lymphocyte_percentage_freeze-thaw_cycles
f.30182,Lymphocyte_percentage_acquisition_time
f.30183,Lymphocyte_percentage_device_ID
f.30184,Lymphocyte_percentage_acquisition_route
f.30190,Monocyte_percentage
f.30191,Monocyte_percentage_freeze-thaw_cycles
f.30192,Monocyte_percentage_acquisition_time
f.30193,Monocyte_percentage_device_ID
f.30194,Monocyte_percentage_acquisition_route
f.30200,Neutrophill_percentage
f.30201,Neutrophill_percentage_freeze-thaw_cycles
f.30202,Neutrophill_percentage_acquisition_time
f.30203,Neutrophill_percentage_device_ID
f.30204,Neutrophill_percentage_acquisition_route
f.30210,Eosinophill_percentage
f.30211,Eosinophill_percentage_freeze-thaw_cycles
f.30212,Eosinophill_percentage_acquisition_time
f.30213,Eosinophill_percentage_device_ID
f.30214,Eosinophill_percentage_acquisition_route
f.30220,Basophill_percentage
f.30221,Basophill_percentage_freeze-thaw_cycles
f.30222,Basophill_percentage_acquisition_time
f.30223,Basophill_percentage_device_ID
f.30224,Basophill_percentage_acquisition_route
f.30230,Nucleated_red_blood_cell_percentage
f.30231,Nucleated_red_blood_cell_percentage_freeze-thaw_cycles
f.30232,Nucleated_red_blood_cell_percentage_acquisition_time
f.30233,Nucleated_red_blood_cell_percentage_device_ID
f.30234,Nucleated_red_blood_cell_percentage_acquisition_route
f.30240,Reticulocyte_percentage
f.30241,Reticulocyte_percentage_freeze-thaw_cycles
f.30242,Reticulocyte_percentage_acquisition_time
f.30243,Reticulocyte_percentage_device_ID
f.30244,Reticulocyte_percentage_acquisition_route
f.30250,Reticulocyte_count
f.30251,Reticulocyte_count_freeze-thaw_cycles
f.30252,Reticulocyte_count_acquisition_time
f.30253,Reticulocyte_count_device_ID
f.30254,Reticulocyte_count_acquisition_route
f.30260,Mean_reticulocyte_volume
f.30261,Mean_reticulocyte_volume_freeze-thaw_cycles
f.30262,Mean_reticulocyte_volume_acquisition_time
f.30263,Mean_reticulocyte_volume_device_ID
f.30264,Mean_reticulocyte_volume_acquisition_route
f.30270,Mean_sphered_cell_volume
f.30271,Mean_sphered_cell_volume_freeze-thaw_cycles
f.30272,Mean_sphered_cell_volume_acquisition_time
f.30273,Mean_sphered_cell_volume_device_ID
f.30274,Mean_sphered_cell_volume_acquisition_route
f.30280,Immature_reticulocyte_fraction
f.30281,Immature_reticulocyte_fraction_freeze-thaw_cycles
f.30282,Immature_reticulocyte_fraction_acquisition_time
f.30283,Immature_reticulocyte_fraction_device_ID
f.30284,Immature_reticulocyte_fraction_acquisition_route
f.30290,High_light_scatter_reticulocyte_percentage
f.30291,High_light_scatter_reticulocyte_percentage_freeze-thaw_cycles
f.30292,High_light_scatter_reticulocyte_percentage_acquisition_time
f.30293,High_light_scatter_reticulocyte_percentage_device_ID
f.30294,High_light_scatter_reticulocyte_percentage_acquisition_route
f.30300,High_light_scatter_reticulocyte_count
f.30301,High_light_scatter_reticulocyte_count_freeze-thaw_cycles
f.30302,High_light_scatter_reticulocyte_count_acquisition_time
f.30303,High_light_scatter_reticulocyte_count_device_ID
f.30304,High_light_scatter_reticulocyte_count_acquisition_route
f.30314,Volume_of_EDTA1_plasma_held_by_UKB
f.30324,Volume_of_EDTA1_red_cells_held_by_UKB
f.30334,Volume_of_EDTA1_buffy_held_by_UKB
f.30344,Volume_of_EDTA2_plasma_held_by_UKB
f.30354,Volume_of_EDTA2_buffy_held_by_UKB
f.30364,Volume_of_EDTA2_red_cells_held_by_UKB
f.30374,Volume_of_Li-Hep_plasma_held_by_UKB
f.30384,Volume_of_serum_held_by_UKB
f.30394,Total_volume_of_urine_samples_held_by_UKB
f.30404,Volume_of_ACD_held_by_UKB
f.30414,Volume_of_RNA_held_by_UKB
f.30424,Total_volume_of_saliva_samples_held_by_UKB
f.30500,Microalbumin_in_urine
f.30502,Microalbumin_in_urine_acquisition_time
f.30503,Microalbumin_in_urine_device_ID
f.30505,Microalbumin_in_urine_result_flag
f.30510,Creatinine_(enzymatic)_in_urine
f.30512,Creatinine_(enzymatic)_in_urine_acquisition_time
f.30513,Creatinine_(enzymatic)_in_urine_device_ID
f.30515,Creatinine_(enzymatic)_in_urine_result_flag
f.30520,Potassium_in_urine
f.30522,Potassium_in_urine_acquisition_time
f.30523,Potassium_in_urine_device_ID
f.30525,Potassium_in_urine_result_flag
f.30530,Sodium_in_urine
f.30532,Sodium_in_urine_acquisition_time
f.30533,Sodium_in_urine_device_ID
f.30535,Sodium_in_urine_result_flag
f.30600,Albumin
f.30601,Albumin_assay_date
f.30602,Albumin_aliquot
f.30603,Albumin_correction_level
f.30604,Albumin_correction_reason
f.30605,Albumin_missing_reason
f.30606,Albumin_reportability
f.30610,Alkaline_phosphatase
f.30611,Alkaline_phosphatase_assay_date
f.30612,Alkaline_phosphatase_aliquot
f.30613,Alkaline_phosphatase_correction_level
f.30614,Alkaline_phosphatase_correction_reason
f.30615,Alkaline_phosphatase_missing_reason
f.30616,Alkaline_phosphatase_reportability
f.30620,Alanine_aminotransferase
f.30621,Alanine_aminotransferase_assay_date
f.30622,Alanine_aminotransferase_aliquot
f.30623,Alanine_aminotransferase_correction_level
f.30624,Alanine_aminotransferase_correction_reason
f.30625,Alanine_aminotransferase_missing_reason
f.30626,Alanine_aminotransferase_reportability
f.30630,Apolipoprotein_A
f.30631,Apolipoprotein_A_assay_date
f.30632,Apolipoprotein_A_aliquot
f.30633,Apolipoprotein_A_correction_level
f.30634,Apolipoprotein_A_correction_reason
f.30635,Apolipoprotein_A_missing_reason
f.30636,Apolipoprotein_A_reportability
f.30640,Apolipoprotein_B
f.30641,Apolipoprotein_B_assay_date
f.30642,Apolipoprotein_B_aliquot
f.30643,Apolipoprotein_B_correction_level
f.30644,Apolipoprotein_B_correction_reason
f.30645,Apolipoprotein_B_missing_reason
f.30646,Apolipoprotein_B_reportability
f.30650,Aspartate_aminotransferase
f.30651,Aspartate_aminotransferase_assay_date
f.30652,Aspartate_aminotransferase_aliquot
f.30653,Aspartate_aminotransferase_correction_level
f.30654,Aspartate_aminotransferase_correction_reason
f.30655,Aspartate_aminotransferase_missing_reason
f.30656,Aspartate_aminotransferase_reportability
f.30660,Direct_bilirubin
f.30661,Direct_bilirubin_assay_date
f.30662,Direct_bilirubin_aliquot
f.30663,Direct_bilirubin_correction_level
f.30664,Direct_bilirubin_correction_reason
f.30665,Direct_bilirubin_missing_reason
f.30666,Direct_bilirubin_reportability
f.30670,Urea
f.30671,Urea_assay_date
f.30672,Urea_aliquot
f.30673,Urea_correction_level
f.30674,Urea_correction_reason
f.30675,Urea_missing_reason
f.30676,Urea_reportability
f.30680,Calcium
f.30681,Calcium_assay_date
f.30682,Calcium_aliquot
f.30683,Calcium_correction_level
f.30684,Calcium_correction_reason
f.30685,Calcium_missing_reason
f.30686,Calcium_reportability
f.30690,Cholesterol
f.30691,Cholesterol_assay_date
f.30692,Cholesterol_aliquot
f.30693,Cholesterol_correction_level
f.30694,Cholesterol_correction_reason
f.30695,Cholesterol_missing_reason
f.30696,Cholesterol_reportability
f.30700,Creatinine
f.30701,Creatinine_assay_date
f.30702,Creatinine_aliquot
f.30703,Creatinine_correction_level
f.30704,Creatinine_correction_reason
f.30705,Creatinine_missing_reason
f.30706,Creatinine_reportability
f.30710,C-reactive_protein
f.30711,C-reactive_protein_assay_date
f.30712,C-reactive_protein_aliquot
f.30713,C-reactive_protein_correction_level
f.30714,C-reactive_protein_correction_reason
f.30715,C-reactive_protein_missing_reason
f.30716,C-reactive_protein_reportability
f.30720,Cystatin_C
f.30721,Cystatin_C_assay_date
f.30722,Cystatin_C_aliquot
f.30723,Cystatin_C_correction_level
f.30724,Cystatin_C_correction_reason
f.30725,Cystatin_C_missing_reason
f.30726,Cystatin_C_reportability
f.30730,Gamma_glutamyltransferase
f.30731,Gamma_glutamyltransferase_assay_date
f.30732,Gamma_glutamyltransferase_aliquot
f.30733,Gamma_glutamyltransferase_correction_level
f.30734,Gamma_glutamyltransferase_correction_reason
f.30735,Gamma_glutamyltransferase_missing_reason
f.30736,Gamma_glutamyltransferase_reportability
f.30740,Glucose
f.30741,Glucose_assay_date
f.30742,Glucose_aliquot
f.30743,Glucose_correction_level
f.30744,Glucose_correction_reason
f.30745,Glucose_missing_reason
f.30746,Glucose_reportability
f.30750,Glycated_haemoglobin_(HbA1c)
f.30751,Glycated_haemoglobin_(HbA1c)_assay_date
f.30753,Glycated_haemoglobin_(HbA1c)_correction_level
f.30754,Glycated_haemoglobin_(HbA1c)_correction_reason
f.30755,Glycated_haemoglobin_(HbA1c)_missing_reason
f.30756,Glycated_haemoglobin_(HbA1c)_reportability
f.30760,HDL_cholesterol
f.30761,HDL_cholesterol_assay_date
f.30762,HDL_cholesterol_aliquot
f.30763,HDL_cholesterol_correction_level
f.30764,HDL_cholesterol_correction_reason
f.30765,HDL_cholesterol_missing_reason
f.30766,HDL_cholesterol_reportability
f.30770,IGF-1
f.30771,IGF-1_assay_date
f.30772,IGF-1_aliquot
f.30773,IGF-1_correction_level
f.30774,IGF-1_correction_reason
f.30775,IGF-1_missing_reason
f.30776,IGF-1_reportability
f.30780,LDL_direct
f.30781,LDL_direct_assay_date
f.30782,LDL_direct_aliquot
f.30783,LDL_direct_correction_level
f.30784,LDL_direct_correction_reason
f.30785,LDL_direct_missing_reason
f.30786,LDL_direct_reportability
f.30790,Lipoprotein_A
f.30791,Lipoprotein_A_assay_date
f.30792,Lipoprotein_A_aliquot
f.30793,Lipoprotein_A_correction_level
f.30794,Lipoprotein_A_correction_reason
f.30795,Lipoprotein_A_missing_reason
f.30796,Lipoprotein_A_reportability
f.30800,Oestradiol
f.30801,Oestradiol_assay_date
f.30802,Oestradiol_aliquot
f.30803,Oestradiol_correction_level
f.30804,Oestradiol_correction_reason
f.30805,Oestradiol_missing_reason
f.30806,Oestradiol_reportability
f.30810,Phosphate
f.30811,Phosphate_assay_date
f.30812,Phosphate_aliquot
f.30813,Phosphate_correction_level
f.30814,Phosphate_correction_reason
f.30815,Phosphate_missing_reason
f.30816,Phosphate_reportability
f.30820,Rheumatoid_factor
f.30821,Rheumatoid_factor_assay_date
f.30822,Rheumatoid_factor_aliquot
f.30823,Rheumatoid_factor_correction_level
f.30824,Rheumatoid_factor_correction_reason
f.30825,Rheumatoid_factor_missing_reason
f.30826,Rheumatoid_factor_reportability
f.30830,SHBG
f.30831,SHBG_assay_date
f.30832,SHBG_aliquot
f.30833,SHBG_correction_level
f.30834,SHBG_correction_reason
f.30835,SHBG_missing_reason
f.30836,SHBG_reportability
f.30840,Total_bilirubin
f.30841,Total_bilirubin_assay_date
f.30842,Total_bilirubin_aliquot
f.30843,Total_bilirubin_correction_level
f.30844,Total_bilirubin_correction_reason
f.30845,Total_bilirubin_missing_reason
f.30846,Total_bilirubin_reportability
f.30850,Testosterone
f.30851,Testosterone_assay_date
f.30852,Testosterone_aliquot
f.30853,Testosterone_correction_level
f.30854,Testosterone_correction_reason
f.30855,Testosterone_missing_reason
f.30856,Testosterone_reportability
f.30860,Total_protein
f.30861,Total_protein_assay_date
f.30862,Total_protein_aliquot
f.30863,Total_protein_correction_level
f.30864,Total_protein_correction_reason
f.30865,Total_protein_missing_reason
f.30866,Total_protein_reportability
f.30870,Triglycerides
f.30871,Triglycerides_assay_date
f.30872,Triglycerides_aliquot
f.30873,Triglycerides_correction_level
f.30874,Triglycerides_correction_reason
f.30875,Triglycerides_missing_reason
f.30876,Triglycerides_reportability
f.30880,Urate
f.30881,Urate_assay_date
f.30882,Urate_aliquot
f.30883,Urate_correction_level
f.30884,Urate_correction_reason
f.30885,Urate_missing_reason
f.30886,Urate_reportability
f.30890,Vitamin_D
f.30891,Vitamin_D_assay_date
f.30892,Vitamin_D_aliquot
f.30893,Vitamin_D_correction_level
f.30894,Vitamin_D_correction_reason
f.30895,Vitamin_D_missing_reason
f.30896,Vitamin_D_reportability
f.30897,Estimated_sample_dilution_factor
f.40000,Date_of_death
f.40001,Underlying_(primary)_cause_of_death:_ICD10
f.40002,Contributory_(secondary)_causes_of_death:_ICD10
f.40005,Date_of_cancer_diagnosis
f.40006,Type_of_cancer:_ICD10
f.40007,Age_at_death
f.40008,Age_at_cancer_diagnosis
f.40009,Reported_occurrences_of_cancer
f.40010,Description_of_cause_of_death
f.40011,Histology_of_cancer_tumour
f.40012,Behaviour_of_cancer_tumour
f.40013,Type_of_cancer:_ICD9
f.40018,Death_record_format
f.40019,Cancer_record_format
f.40020,Death_record_origin
f.40021,Cancer_record_origin
f.40022,Inpatient_record_origin
f.40023,Records_in_death_dataset
f.40100,Records_of_COVID-19_test_results
f.40101,GP_clinical_event_records_(TPP_source)
f.40102,GP_prescription_records_(TPP_source)
f.40425,Volume_of_DNA_held_by_UKB
f.41149,Records_in_HES_inpatient_operations_dataset
f.41200,Operative_procedures_main_OPCS4
f.41201,External_causes_ICD10
f.41202,Diagnoses_main_ICD10
f.41203,Diagnoses_main_ICD9
f.41204,Diagnoses_secondary_ICD10
f.41205,Diagnoses_secondary_ICD9
f.41206,Intended_management_of_patient_(polymorphic)
f.41207,Main_speciality_of_consultant_(polymorphic)
f.41208,Treatment_speciality_of_consultant_(polymorphic)
f.41209,Patient_classification_on_admission_(polymorphic)
f.41210,Operative_procedures_secondary_OPCS4
f.41211,Destinations_on_discharge_from_hospital_(polymorphic)
f.41212,Methods_of_admission_to_hospital_(polymorphic)
f.41213,Methods_of_discharge_from_hospital_(polymorphic)
f.41214,Carer_support_indicators
f.41215,Detention_categories
f.41216,Legal_statuses
f.41217,Mental_categories
f.41218,History_of_psychiatric_care_on_admission
f.41219,Anaesthetics_administered_during_delivery
f.41220,Anaesthetics_administered_post_delivery
f.41221,Delivery_methods
f.41222,Delivery_onset_methods
f.41223,Delivery_places
f.41224,Intended_delivery_places
f.41225,Resuscitation_methods
f.41226,Sex_of_baby
f.41227,Status_of_baby_at_birth
f.41228,Statuses_of_person_conducting_delivery
f.41229,PCT_responsible_for_patient_data
f.41230,PCT_where_patients_GP_was_registered
f.41231,Hospital_episode_type
f.41232,Administrative_and_legal_statuses
f.41233,Sources_of_admission_to_hospital_(polymorphic)
f.41234,Records_in_HES_inpatient_diagnoses_dataset
f.41235,Spells_in_hospital
f.41244,Intended_management_of_patient_(recoded)
f.41245,Main_speciality_of_consultant_(recoded)
f.41246,Treatment_speciality_of_consultant_(recoded)
f.41247,Patient_classification_on_admission_(recoded)
f.41248,Destinations_on_discharge_from_hospital_(recoded)
f.41249,Methods_of_admission_to_hospital_(recoded)
f.41250,Methods_of_discharge_from_hospital_(recoded)
f.41251,Sources_of_admission_to_hospital_(recoded)
f.41253,Inpatient_record_format
f.41256,Operative_procedures_main_OPCS3
f.41257,Date_of_first_operative_procedure_main_OPCS3
f.41258,Operative_procedures_secondary_OPCS3
f.41259,Records_in_HES_inpatient_main_dataset
f.41260,Date_of_first_operative_procedure_main_OPCS4
f.41261,Records_in_HES_inpatient_maternity_dataset
f.41262,Date_of_first_in-patient_diagnosis_main_ICD10
f.41263,Date_of_first_in-patient_diagnosis_main_ICD9
f.41264,Records_in_HES_inpatient_delivery_dataset
f.41265,Records_in_HES_inpatient_birth_dataset
f.41266,Number_of_babies_delivered_from_single_pregnancy
f.41267,Number_of_previous_pregnancies
f.41268,Date_of_first_antenatal_assessment
f.41269,Gestation_period_at_first_antenatal_assessment
f.41270,Diagnoses_ICD10
f.41271,Diagnoses_ICD9
f.41272,Operative_procedures_OPCS4
f.41273,Operative_procedures_OPCS3
f.41275,Duration_of_antenatal_stay
f.41276,Number_of_weeks_of_gestation
f.41277,Reason_for_changing_delivery_place
f.41278,Birth_order
f.41279,Detention_date
f.41280,Date_of_first_in-patient_diagnosis_ICD10
f.41281,Date_of_first_in-patient_diagnosis_ICD9
f.41282,Date_of_first_operative_procedure_OPCS4
f.41283,Date_of_first_operative_procedure_OPCS3
f.41284,Baby_birth_weight
f.41285,Duration_of_postnatal_stay
f.41286,Mother_age_on_date_of_delivery
f.41288,Date_of_birth_of_baby
f.41289,Records_in_HES_inpatient_psychiatric_dataset
f.42000,Date_of_myocardial_infarction
f.42001,Source_of_myocardial_infarction_report
f.42002,Date_of_STEMI
f.42003,Source_of_STEMI_report
f.42004,Date_of_NSTEMI
f.42005,Source_of_NSTEMI_report
f.42006,Date_of_stroke
f.42007,Source_of_stroke_report
f.42008,Date_of_ischaemic_stroke
f.42009,Source_of_ischaemic_stroke_report
f.42010,Date_of_intracerebral_haemorrhage
f.42011,Source_of_intracerebral_haemorrhage_report
f.42012,Date_of_subarachnoid_haemorrhage
f.42013,Source_of_subarachnoid_haemorrhage_report
f.42014,Date_of_asthma_report
f.42015,Source_of_asthma_report
f.42016,Date_of_chronic_obstructive_pulmonary_disease_report
f.42017,Source_of_chronic_obstructive_pulmonary_disease_report
f.42018,Date_of_all_cause_dementia_report
f.42019,Source_of_all_cause_dementia_report
f.42020,Date_of_alzheimer's_disease_report
f.42021,Source_of_alzheimer's_disease_report
f.42022,Date_of_vascular_dementia_report
f.42023,Source_of_vascular_dementia_report
f.42024,Date_of_frontotemporal_dementia_report
f.42025,Source_of_frontotemporal_dementia_report
f.42026,Date_of_end_stage_renal_disease_report
f.42027,Source_of_end_stage_renal_disease_report
f.42028,Date_of_motor_neurone_disease_report
f.42029,Source_of_motor_neurone_disease_report
f.42030,Date_of_all_cause_parkinsonism_report
f.42031,Source_of_all_cause_parkinsonism_report
f.42032,Date_of_parkinson's_disease_report
f.42033,Source_of_parkinson's_disease_report
f.42034,Date_of_progressive_supranuclear_palsy_report
f.42035,Source_of_progressive_supranuclear_palsy_report
f.42036,Date_of_multiple_system_atrophy_report
f.42037,Source_of_multiple_system_atrophy_report
f.42038,GP_registration_records
f.42039,GP_prescription_records
f.42040,GP_clinical_event_records
f.90001,Acceleration_data_cwa_format
f.90002,Data_problem_indicator
f.90003,Start_of_requested_wear_period
f.90004,Acceleration_intensity_time-series
f.90010,Start_time_of_wear
f.90011,End_time_of_wear
f.90012,Overall_acceleration_average
f.90013,Standard_deviation_of_acceleration
f.90015,Data_quality_good_wear_time
f.90016,Data_quality_good_calibration
f.90017,Data_quality_calibrated_on_own_data
f.90018,Daylight_savings_crossover
f.90019,Monday_average_acceleration
f.90020,Tuesday_average_acceleration
f.90021,Wednesday_average_acceleration
f.90022,Thursday_average_acceleration
f.90023,Friday_average_acceleration
f.90024,Saturday_average_acceleration
f.90025,Sunday_average_acceleration
f.90026,First_weekday_of_wear
f.90027,Average_acceleration_00:00_00:59
f.90028,Average_acceleration_01:00_01:59
f.90029,Average_acceleration_02:00_02:59
f.90030,Average_acceleration_03:00_03:59
f.90031,Average_acceleration_04:00_04:59
f.90032,Average_acceleration_05:00_05:59
f.90033,Average_acceleration_06:00_06:59
f.90034,Average_acceleration_07:00_07:59
f.90035,Average_acceleration_08:00_08:59
f.90036,Average_acceleration_09:00_09:59
f.90037,Average_acceleration_10:00_10:59
f.90038,Average_acceleration_11:00_11:59
f.90039,Average_acceleration_12:00_12:59
f.90040,Average_acceleration_13:00_13:59
f.90041,Average_acceleration_14:00_14:59
f.90042,Average_acceleration_15:00_15:59
f.90043,Average_acceleration_16:00_16:59
